	IterId	dN	dS	pN	pS	bdN	bpN	MkScore	FSPVal	SelCoef	PosSel
0	Iter0001	8	7	7	0	0	0	0.140625	0.051282953372736716	-6.547159e-06	0
1	Iter0002	7	6	4	3	0	0	0.8750000000000001	1.0	0.0	0
2	Iter0003	10	7	5	0	1	0	0.22916666666666666	0.13476874003189812	0.0037480113749999997	1
3	Iter0004	14	7	8	3	1	0	0.75	1.0	0.004164121342699999	1
4	Iter0005	2	5	2	1	0	0	0.2	0.5000000000000003	0.0	0
5	Iter0006	8	4	6	3	1	0	1.0	1.0	0.0052994741566000005	1
6	Iter0007	3	6	6	3	0	0	0.25	0.34693541752365264	-5.100233795e-10	0
7	Iter0008	8	10	9	5	0	0	0.4444444444444445	0.30752155755739	-5.340580000000001e-12	0
8	Iter0009	6	8	5	3	0	0	0.45	0.6594427244582044	-0.0001514650874	0
9	Iter0010	5	14	4	1	1	0	0.08928571428571429	0.047430830039525765	0.012060394717070001	1
10	Iter0011	5	6	4	1	0	0	0.20833333333333331	0.3076923076923075	-0.00011535159589	0
11	Iter0012	11	6	3	0	2	0	0.42857142857142855	0.5210526315789487	0.025216189700000002	1
12	Iter0013	7	3	3	2	0	0	1.5555555555555556	1.0	-0.000814208566	0
13	Iter0014	5	7	7	0	0	0	0.09375	0.017404937683575462	-0.0006602807252	0
14	Iter0015	3	4	9	3	0	1	0.25	0.3260895451297916	-2.9763425e-06	0
15	Iter0016	4	5	3	2	0	0	0.5333333333333333	1.0	-2.1164050361e-05	0
16	Iter0017	5	7	8	4	0	0	0.35714285714285715	0.4136492125454279	-0.00044490337999999996	0
17	Iter0018	14	7	4	2	3	0	1.0	1.0	0.026315724587700005	1
18	Iter0019	9	7	6	4	0	0	0.8571428571428572	1.0	-0.0009910157567290998	0
19	Iter0020	9	7	4	2	1	0	0.6428571428571429	1.0	0.034729957326999995	1
20	Iter0021	10	2	1	2	1	0	10.0	0.1538461538461534	0.03191796538920233	1
21	Iter0022	6	5	7	3	0	0	0.5142857142857142	0.6594427244582042	-3.23526017e-05	0
22	Iter0023	6	5	7	0	0	0	0.14583333333333334	0.1013071895424836	-1.3369597529600001e-05	0
23	Iter0024	11	5	9	5	0	0	1.2222222222222223	1.0	-0.000316963453427	0
24	Iter0025	5	5	8	1	0	0	0.125	0.14086687306501475	-2.57516e-10	0
25	Iter0026	13	5	5	0	1	0	0.3888888888888889	0.5453059526286049	0.00793899235	1
26	Iter0027	10	2	3	0	0	0	0.9166666666666666	1.0	-0.0006285344560999999	0
27	Iter0028	6	3	5	6	0	0	2.4	0.40585853774708297	-2.98953e-05	0
28	Iter0029	7	6	7	4	0	0	0.6666666666666667	0.6968299905774674	-5.02236e-05	0
29	Iter0030	5	4	5	2	0	0	0.5	0.632867132867131	-0.00011058545025	0
30	Iter0031	8	2	6	1	0	0	0.6666666666666666	1.0	-0.00034085632529999994	0
31	Iter0032	4	3	6	6	0	0	1.3333333333333333	1.0	-3.44724e-06	0
32	Iter0033	15	11	7	1	3	0	0.1948051948051948	0.2102499509258693	0.056140222147000006	1
33	Iter0034	5	6	4	4	1	0	0.8333333333333334	1.0	0.00582732295	1
34	Iter0035	3	7	10	0	0	0	0.045454545454545456	0.0030959752321981344	-0.0001213495	0
35	Iter0036	6	5	4	4	1	1	1.2	1.0	0.028176264972886198	1
36	Iter0037	2	14	4	1	0	0	0.03571428571428571	0.011351909184726576	-6.711274e-07	0
37	Iter0038	11	4	6	1	0	0	0.4583333333333333	1.0	-1.3078776e-06	0
38	Iter0039	7	4	9	5	0	0	0.9722222222222222	1.0	0.0	0
39	Iter0040	7	7	7	7	1	0	1.0	1.0	0.00835642842	1
40	Iter0041	9	8	10	2	0	0	0.225	0.12607652217847234	-0.0012820869300000002	0
41	Iter0042	8	4	5	0	0	0	0.3	0.2605042016806711	-0.0007973089	0
42	Iter0043	7	2	6	2	0	0	1.1666666666666667	1.0	-0.0004396787	0
43	Iter0044	2	6	7	4	0	0	0.19047619047619047	0.16980233388902105	-2.89637202e-08	0
44	Iter0045	7	7	10	3	0	0	0.3	0.23646071700991836	-0.00015116469999999999	0
45	Iter0046	5	7	1	5	1	0	3.571428571428571	0.6000323206205553	0.0112768331	1
46	Iter0047	11	5	5	2	1	0	0.8800000000000001	1.0	0.014933351515700001	1
47	Iter0048	8	6	3	4	1	0	1.7777777777777777	0.6594427244582046	0.017777247159	1
48	Iter0049	4	7	5	1	0	0	0.11428571428571427	0.13122171945701336	-0.00077173502	0
49	Iter0050	7	4	11	6	0	0	0.9545454545454546	1.0	-3.97373568e-05	0
50	Iter0051	9	5	8	3	0	1	0.675	1.0	-4.5771801683e-05	0
51	Iter0052	8	6	6	2	0	0	0.4444444444444444	0.649398004815961	-6.639668130000001e-06	0
52	Iter0053	2	7	8	6	1	0	0.21428571428571427	0.1967963386727679	0.008505024	1
53	Iter0054	7	7	2	3	0	0	1.5	1.0	-5.84677e-10	0
54	Iter0055	6	4	5	0	0	0	0.2333333333333333	0.23076923076923034	-0.001064331	0
55	Iter0056	5	9	10	5	1	0	0.2777777777777778	0.14311097805070888	0.0150708616234	1
56	Iter0057	8	5	4	2	0	0	0.8	1.0	-0.0007578999829199999	0
57	Iter0058	9	3	7	4	1	0	1.7142857142857142	0.6668461434917237	0.045676709510003584	1
58	Iter0059	17	5	6	1	2	0	0.5666666666666667	1.0	0.03406000394871	1
59	Iter0060	7	2	8	1	0	0	0.4375	1.0	-0.00024258399071386	0
60	Iter0061	7	1	3	2	2	0	4.666666666666667	0.5104895104895115	0.077172516762	1
61	Iter0062	6	6	6	3	0	0	0.5	0.6604905929983331	-0.00016912345999999995	0
62	Iter0063	7	5	6	0	0	0	0.19047619047619047	0.114145658263305	-2.1204554000000004e-05	0
63	Iter0064	5	2	7	1	0	0	0.35714285714285715	0.5692307692307675	-7.552264e-05	0
64	Iter0065	12	8	10	4	2	0	0.6	0.7169802195676507	0.031831086176	1
65	Iter0066	13	4	4	3	1	0	2.4375	0.3742343341885693	0.028805806635270003	1
66	Iter0067	6	7	7	1	0	0	0.12244897959183673	0.08503611971104214	-4.401804000000001e-06	0
67	Iter0068	9	7	6	2	0	0	0.4285714285714286	0.6570197873199679	-0.00100010573215	0
68	Iter0069	9	6	6	4	0	0	1.0	1.0	-0.0002653918441869	0
69	Iter0070	6	6	5	4	0	0	0.8	1.0	-0.0005549682096033999	0
70	Iter0071	6	1	4	1	0	0	1.5	1.0	-0.00042374431000000005	0
71	Iter0072	14	5	6	2	2	0	0.9333333333333332	1.0	0.038335729662653	1
72	Iter0073	6	9	8	4	0	0	0.3333333333333333	0.2518598285996341	-1.71424e-07	0
73	Iter0074	6	4	1	2	1	0	3.0	0.5594405594405605	0.001434046868	1
74	Iter0075	3	4	3	3	0	0	0.75	1.0	-5.90728e-11	0
75	Iter0076	3	2	8	6	0	0	1.125	1.0	-1.6744480000000002e-08	0
76	Iter0077	10	0	8	0	1	0	1.2222222222222223	1.0	0.01914949	1
77	Iter0078	11	2	3	0	1	0	1.0	1.0	0.0222437540896	1
78	Iter0079	9	8	9	2	2	0	0.25	0.2264138607388033	0.0637906664	1
79	Iter0080	7	4	2	1	0	0	0.875	1.0	-5.1480559000000004e-05	0
80	Iter0081	3	4	5	5	0	0	0.75	1.0	0.0	0
81	Iter0082	6	5	5	2	0	0	0.48	0.6370663650075437	-0.0014249697840999999	0
82	Iter0083	5	3	4	0	1	1	0.3	0.4909090909090921	0.00678563742664	1
83	Iter0084	9	3	7	0	1	0	0.3125	0.2631578947368428	0.033688271469999996	1
84	Iter0085	7	5	4	4	0	0	1.4	1.0	-0.0001310088656	0
85	Iter0086	11	5	6	4	1	0	1.4666666666666668	0.6924485125858179	0.03721666119349199	1
86	Iter0087	3	3	10	4	0	0	0.4	0.6126160990712081	-0.00054917	0
87	Iter0088	7	2	4	3	0	0	2.625	0.5961538461538439	-7.281761e-07	0
88	Iter0089	6	3	7	5	0	0	1.4285714285714286	1.0	-0.0003118375432	0
89	Iter0090	7	9	3	6	0	0	1.5555555555555556	0.6913178085879731	-0.00020386719949	0
90	Iter0091	4	8	2	2	0	0	0.5	0.6043956043956017	0.0	0
91	Iter0092	8	5	7	6	0	0	1.3714285714285714	1.0	-0.00077366864	0
92	Iter0093	5	5	3	5	0	1	1.6666666666666667	0.6640614287673139	-9.984669539999999e-05	0
93	Iter0094	10	5	7	2	2	1	0.5714285714285714	0.6687122945704241	0.0305590325533178	1
94	Iter0095	6	5	1	3	0	0	3.6	0.5692307692307697	0.0	0
95	Iter0096	6	2	3	0	0	0	0.5833333333333334	1.0	-0.0001814271	0
96	Iter0097	6	5	6	2	0	1	0.4	0.6332460109549896	-0.00031307661700000005	0
97	Iter0098	3	10	6	4	0	0	0.2	0.10230179028132974	-0.000434471	0
98	Iter0099	6	5	7	2	1	0	0.3428571428571429	0.3742260061919506	0.011346200755998171	1
99	Iter0100	8	9	3	6	0	0	1.7777777777777777	0.6828375286041216	-0.00037905922400000003	0
100	Iter0101	8	4	9	1	0	0	0.2222222222222222	0.3233082706766904	-0.0001085906081	0
101	Iter0102	6	7	7	3	0	0	0.36734693877551017	0.401534526854218	-0.0012842585	0
102	Iter0103	11	6	5	1	0	0	0.36666666666666653	0.6213854795090509	-0.00040154706390000316	0
103	Iter0104	5	5	6	3	1	0	0.5	0.6499166468206714	0.0195651178870605	1
104	Iter0105	8	3	5	2	0	0	1.0666666666666669	1.0	-0.000455083	0
105	Iter0106	7	8	10	1	0	0	0.0875	0.0361556064073229	-0.0001186133	0
106	Iter0107	6	7	2	4	0	0	1.7142857142857142	1.0	0.0	0
107	Iter0108	4	4	5	2	0	0	0.4	0.6083916083916073	0.0	0
108	Iter0109	12	5	7	2	0	0	0.6857142857142857	1.0	-0.0009236332899999999	0
109	Iter0110	11	6	2	1	0	0	0.9166666666666666	1.0	-0.0015557618	0
110	Iter0111	9	6	3	2	0	0	1.0	1.0	-0.0012367390266926999	0
111	Iter0112	15	4	1	3	2	0	11.25	0.06719367588932773	0.03765241189600001	1
112	Iter0113	7	7	1	3	1	0	3.0	0.5882352941176492	0.0033628363089999998	1
113	Iter0114	6	6	5	3	0	0	0.6	0.6699214098594914	-0.00035330679851	0
114	Iter0115	12	2	6	1	1	0	1.0	1.0	0.0188679168	1
115	Iter0116	7	6	5	2	0	0	0.4666666666666667	0.6424148606811135	-0.00057040221611	0
116	Iter0117	12	10	6	2	0	0	0.4	0.4191519624803023	-0.0001445621489614	0
117	Iter0118	5	7	5	1	0	0	0.14285714285714285	0.15158371040724014	-0.00022260409999999998	0
118	Iter0119	4	5	2	6	0	0	2.4000000000000004	0.6199095022624419	-8.87083e-09	0
119	Iter0120	11	11	5	2	0	0	0.4	0.4099616858237608	-0.0004874936832	0
120	Iter0121	6	7	6	4	1	0	0.5714285714285714	0.6801722977520499	0.007764353119999999	1
121	Iter0122	8	9	8	5	0	0	0.5555555555555555	0.4836518582813897	-3.18573e-05	0
122	Iter0123	7	2	7	1	1	0	0.5	1.0	0.008775100000000001	1
123	Iter0124	5	5	9	1	0	0	0.1111111111111111	0.14086687306501575	-0.000739142977	0
124	Iter0125	8	4	3	1	1	0	0.6666666666666666	1.0	0.003731695812409999	1
125	Iter0126	4	7	4	2	0	0	0.2857142857142857	0.3348416289592757	-0.000158236	0
126	Iter0127	7	5	5	5	0	0	1.4	1.0	-1.31895467e-05	0
127	Iter0128	10	4	5	2	2	0	1.0	1.0	0.061329481549999995	1
128	Iter0129	9	3	7	3	0	0	1.2857142857142856	1.0	-0.0005145939363639999	0
129	Iter0130	5	7	6	4	0	0	0.4761904761904762	0.6699214098594888	-8.91265e-05	0
130	Iter0131	4	3	7	2	0	0	0.3809523809523809	0.5961538461538444	-4.33910339e-05	0
131	Iter0132	7	4	4	2	0	0	0.875	1.0	-7.43479e-06	0
132	Iter0133	8	10	3	3	0	1	0.8	1.0	-3.3748154359e-06	0
133	Iter0134	10	8	4	1	0	0	0.3125	0.6105679217807365	-0.00016947801744	0
134	Iter0135	9	5	1	1	0	0	1.8	1.0	-0.000267172985	0
135	Iter0136	6	6	4	4	0	0	1.0	1.0	-0.000253587	0
136	Iter0137	9	5	6	1	1	0	0.3	0.6126160990712111	0.0032665059932259996	1
137	Iter0138	8	7	11	4	1	0	0.4155844155844156	0.4497251374312903	0.04168306460434	1
138	Iter0139	2	7	4	3	0	0	0.21428571428571427	0.3024475524475516	-0.000684423	0
139	Iter0140	4	5	5	2	1	0	0.32	0.3575174825174812	0.00976932097	1
140	Iter0141	6	4	7	1	0	0	0.21428571428571427	0.3137254901960787	-5.652878320000001e-06	0
141	Iter0142	4	6	4	4	0	0	0.6666666666666666	1.0	-1.024768022e-07	0
142	Iter0143	7	5	4	1	1	0	0.35	0.6000323206205536	0.016924400000000003	1
143	Iter0144	4	6	6	1	0	0	0.1111111111111111	0.13399835458658976	0.0	0
144	Iter0145	7	7	4	0	3	0	0.2	0.11928104575163435	0.0359278251	1
145	Iter0146	7	5	5	4	1	0	1.12	1.0	0.005556530800000001	1
146	Iter0147	2	4	4	2	0	0	0.25	0.5670995670995689	0.0	0
147	Iter0148	6	8	5	1	0	0	0.15	0.15712074303405624	-2.13326e-07	0
148	Iter0149	6	3	11	4	0	0	0.7272727272727273	1.0	-6.310258168835e-05	0
149	Iter0150	9	10	6	8	1	0	1.2	1.0	0.012503202100000001	1
150	Iter0151	6	6	2	2	1	0	1.0	1.0	0.0176434655	1
151	Iter0152	1	7	11	3	0	0	0.03896103896103896	0.0061919504643962705	0.0	0
152	Iter0153	8	10	5	2	1	0	0.32	0.3782608695652168	0.0177857893	1
153	Iter0154	4	10	11	6	0	0	0.2181818181818182	0.07317275148503953	0.0	0
154	Iter0155	6	9	4	1	0	0	0.16666666666666666	0.3034055727554185	-0.0009102644599999999	0
155	Iter0156	3	2	9	2	0	0	0.3333333333333333	0.5467032967032963	-0.0003558382	0
156	Iter0157	4	4	3	2	2	0	0.6666666666666666	1.0	0.038160337600000004	1
157	Iter0158	6	6	5	4	0	0	0.8	1.0	-3.2627600000000003e-07	0
158	Iter0159	9	9	5	0	1	1	0.16666666666666666	0.11566465571042255	0.006861335678999999	1
159	Iter0160	7	5	6	3	0	0	0.7	1.0	-0.000200707324	0
160	Iter0161	10	1	5	4	0	0	8.0	0.12732198142414894	-0.0018746482	0
161	Iter0162	7	2	2	2	1	0	3.5	0.5300699300699305	0.04493567742457	1
162	Iter0163	8	6	6	1	0	0	0.2222222222222222	0.33714310285517896	-0.000171285744	0
163	Iter0164	7	6	4	2	0	0	0.5833333333333334	1.0	-0.00014312849400000002	0
164	Iter0165	10	5	7	4	0	0	1.1428571428571428	1.0	-5.4223103e-05	0
165	Iter0166	7	5	1	0	0	0	0.6666666666666666	1.0	-1.8059978e-05	0
166	Iter0167	9	6	5	1	0	0	0.3	0.6126160990712112	-0.00043811179900000004	0
167	Iter0168	8	4	4	3	0	0	1.5	1.0	-5.112262697454e-05	0
168	Iter0169	10	1	7	3	2	0	4.285714285714286	0.31077694235589204	0.051927707553	1
169	Iter0170	16	6	4	2	3	0	1.3333333333333333	1.0	0.040222619229999985	1
170	Iter0171	10	3	6	2	3	0	1.1111111111111112	1.0	0.066674343191	1
171	Iter0172	6	2	7	2	0	0	0.8571428571428571	1.0	-0.0005179255	0
172	Iter0173	4	6	9	1	0	0	0.07407407407407407	0.05727554179566565	-2.80845e-05	0
173	Iter0174	6	2	6	2	0	0	1.0	1.0	-3.789280000000001e-09	0
174	Iter0175	8	7	4	5	0	0	1.4285714285714284	1.0	-0.0008414370739160001	0
175	Iter0176	8	6	3	1	1	0	0.4444444444444444	1.0	0.0519288341431558	1
176	Iter0177	7	5	5	4	1	0	1.12	1.0	0.017041992586	1
177	Iter0178	7	4	6	2	0	0	0.5833333333333334	1.0	-2.75288204e-05	0
178	Iter0179	5	5	3	2	1	0	0.6666666666666666	1.0	0.018272276	1
179	Iter0180	6	5	7	1	0	0	0.17142857142857146	0.17698658410732676	-0.000157485870366	0
180	Iter0181	4	10	4	4	0	0	0.4	0.3864465084279336	0.0	0
181	Iter0182	6	5	2	2	0	0	1.2	1.0	-0.00063587461048	0
182	Iter0183	6	3	4	2	1	0	1.0	1.0	0.0075843073999999995	1
183	Iter0184	7	11	7	0	1	0	0.08333333333333333	0.007826086956521759	0.029183784999999997	1
184	Iter0185	9	6	4	3	1	0	1.125	1.0	0.01227598005	1
185	Iter0186	7	8	3	0	1	0	0.2222222222222222	0.21568627450980404	0.00352545	1
186	Iter0187	7	3	4	0	0	0	0.4	0.5054945054945056	-6.819789999999999e-05	0
187	Iter0188	12	4	2	1	2	0	1.5	1.0	0.024057837720000003	1
188	Iter0189	8	4	7	3	1	0	0.8571428571428571	1.0	0.0166606973947606	1
189	Iter0190	6	6	9	1	0	0	0.1111111111111111	0.0743034055727551	-0.0005365510999999999	0
190	Iter0191	6	5	9	3	0	0	0.4	0.4003230582850977	-1.72371e-05	0
191	Iter0192	6	11	3	0	0	0	0.14583333333333334	0.073684210526316	-5.21484e-05	0
192	Iter0193	11	7	2	2	3	0	1.5714285714285714	1.0	0.060837347400000005	1
193	Iter0194	4	6	2	1	0	0	0.3333333333333333	0.5594405594405605	0.0	0
194	Iter0195	8	5	0	3	0	0	6.0	0.1999999999999998	-0.000618031	0
195	Iter0196	7	3	6	1	0	0	0.3888888888888889	0.6029411764705864	-0.000451338347973	0
196	Iter0197	5	7	4	3	0	0	0.5357142857142858	0.6499166468206719	-8.16754e-09	0
197	Iter0198	5	4	3	6	0	0	2.5	0.6371863430686975	-0.0004992143521563	0
198	Iter0199	8	6	8	2	0	0	0.3333333333333333	0.3875353344999344	-0.00032831406472000004	0
199	Iter0200	8	5	1	4	1	0	6.4	0.2941176470588233	0.0247820750175128	1
200	Iter0201	9	4	9	2	1	0	0.5	0.6493952271984307	0.017420220800000004	1
201	Iter0202	9	4	7	0	0	0	0.25	0.24871001031991885	0.014699424223000001	1
202	Iter0203	6	8	5	4	1	0	0.6	0.6801722977520519	0.034184518251429	1
203	Iter0204	5	7	10	3	0	0	0.21428571428571427	0.1107013056939024	-6.4307762e-08	0
204	Iter0205	6	3	5	5	1	0	2.0	0.6499166468206714	0.0203830217	1
205	Iter0206	8	10	5	2	1	0	0.32	0.3782608695652168	0.015479088000000002	1
206	Iter0207	7	2	7	4	0	0	2.0	0.6424148606811142	-0.000625114	0
207	Iter0208	9	5	12	1	1	0	0.15	0.16473429951690952	0.0155528	1
208	Iter0209	7	4	1	2	0	0	3.5	0.5384615384615372	-3.0739620184599997e-05	0
209	Iter0210	8	5	10	3	1	0	0.48	0.6727688787185334	0.005108029688800001	1
210	Iter0211	10	10	1	1	0	0	1.0	1.0	-3.834542e-05	0
211	Iter0212	7	4	7	4	1	0	1.0	1.0	0.004748682299999999	1
212	Iter0213	5	6	3	1	0	0	0.2777777777777778	0.5692307692307697	-0.000120780932	0
213	Iter0214	8	13	3	1	1	0	0.20512820512820515	0.28782608695652345	0.019133606700000003	1
214	Iter0215	9	5	2	3	0	0	2.7	0.6026831785345723	-0.0001415501	0
215	Iter0216	8	1	2	6	0	0	24.0	0.01522007404360345	-0.00010349616799999999	0
216	Iter0217	8	4	4	2	0	0	1.0	1.0	-0.00028065100000010845	0
217	Iter0218	8	5	3	4	0	0	2.1333333333333333	0.6424148606811149	-1.3837139999999998e-05	0
218	Iter0219	4	4	6	2	1	0	0.3333333333333333	0.6083916083916072	0.012744799999526709	1
219	Iter0220	4	6	8	2	0	0	0.16666666666666666	0.16980233388902116	-0.00044221406699999997	0
220	Iter0221	10	6	6	2	3	0	0.5555555555555556	0.6674131270981487	0.086040709	1
221	Iter0222	9	8	6	1	1	0	0.1875	0.1907114624505943	0.023669370407000002	1
222	Iter0223	5	8	8	2	1	0	0.15625	0.09030248254908327	0.0147364	1
223	Iter0224	7	2	5	2	1	0	1.4	1.0	0.06817564563379	1
224	Iter0225	11	6	6	5	1	1	1.5277777777777777	0.7011369002215702	0.0294916170874	1
225	Iter0226	8	5	7	1	1	0	0.2285714285714286	0.3359133126934977	0.0042653660000000005	1
