	IterId	dN	dS	pN	pS	bdN	bpN	MkScore	FSPVal	SelCoef	PosSel
0	Iter0001	22	2	3	0	21	3	1.9166666666666667	1.0	0.4387779094000001	1
1	Iter0002	24	1	3	2	23	2	16.0	0.06403940886699472	0.6444224195954099	1
2	Iter0003	33	2	7	1	27	1	2.357142857142857	0.4696539988655511	0.6220594927299999	1
3	Iter0004	26	3	3	0	21	0	1.6875	1.0	0.46234491671	1
4	Iter0005	29	2	4	1	25	1	3.625	0.3704481792717156	0.5313148410039931	1
5	Iter0006	30	6	3	1	26	1	1.6666666666666667	0.5522486048801946	0.5639379458902101	1
6	Iter0007	24	6	4	2	21	1	2.0	0.5963429360013794	0.3867052502000001	1
7	Iter0008	33	5	1	1	28	0	6.6	0.2807692307692254	0.5764807808	1
8	Iter0009	26	1	3	0	18	0	3.375	1.0	0.399088848863	1
9	Iter0010	28	3	7	2	22	1	2.666666666666667	0.3114126272020976	0.3791093093653	1
10	Iter0011	16	4	5	3	14	1	2.4	0.3714806932198215	0.24610714793000002	1
11	Iter0012	29	3	4	0	22	0	1.5	1.0	0.388254983	1
12	Iter0013	24	4	7	0	22	4	0.625	0.5620320855615054	0.5448714679000001	1
13	Iter0014	19	2	5	2	18	2	3.8	0.2529914529914519	0.57763876	1
14	Iter0015	32	5	6	1	23	4	1.0666666666666669	1.0	0.47950394304499994	1
15	Iter0016	25	1	0	0	21	0	13.0	1.0	0.4001498094383101	1
16	Iter0017	23	1	8	1	21	2	2.875	0.4772727272727199	0.5435461239999999	1
17	Iter0018	25	1	3	0	22	3	3.25	1.0	0.4940666208	1
18	Iter0019	30	1	7	0	24	1	1.9375	1.0	0.4496285911670001	1
19	Iter0020	19	1	3	3	16	2	19.0	0.027759197324414887	0.36161194543	1
20	Iter0021	27	2	2	3	24	1	20.25	0.015115577022598053	0.6467410291499999	1
21	Iter0022	19	3	5	3	14	3	3.8	0.3002534630120862	0.30650868043199997	1
22	Iter0023	25	6	3	1	21	2	1.3888888888888893	1.0	0.5406048936000001	1
23	Iter0024	28	7	3	0	26	0	0.90625	1.0	0.5856804025165999	1
24	Iter0025	25	3	4	0	17	0	1.3	1.0	0.30502119679999995	1
25	Iter0026	20	2	7	2	17	4	2.8571428571428568	0.5595105672969971	0.2746858681	1
26	Iter0027	24	7	3	1	22	1	1.1428571428571428	1.0	0.40514668963889994	1
27	Iter0028	27	2	6	0	21	0	1.3333333333333337	1.0	0.44889960674208	1
28	Iter0029	30	2	3	0	25	1	2.583333333333333	1.0	0.5032558395982	1
29	Iter0030	30	2	3	1	22	1	5.0	0.3053221288515442	0.6351395720000002	1
30	Iter0031	27	2	5	0	21	2	1.5555555555555556	1.0	0.5667418405831001	1
31	Iter0032	30	6	4	0	25	0	0.8857142857142858	1.0	0.578967499406	1
32	Iter0033	20	3	5	3	14	2	4.0	0.1605392506393615	0.27237714510600003	1
33	Iter0034	27	1	5	3	22	0	16.2	0.027807486631016263	0.5007725778641856	1
34	Iter0035	17	4	1	1	16	1	4.25	0.395256916996044	0.3527304586901	1
35	Iter0036	30	1	2	2	22	0	30.0	0.029029793735676292	0.4098213289961599	1
36	Iter0037	26	3	4	2	23	1	4.333333333333333	0.19520872865275293	0.5467329225499707	1
37	Iter0038	34	5	1	0	31	0	2.9166666666666665	1.0	0.65195476966	1
38	Iter0039	30	2	3	0	26	1	2.583333333333333	1.0	0.46592696152000007	1
39	Iter0040	23	6	0	3	21	0	13.714285714285715	0.016935483870967792	0.44522212000000005	1
40	Iter0041	24	7	2	0	20	0	1.0416666666666667	1.0	0.5564518745699999	1
41	Iter0042	22	1	8	2	17	6	5.5	0.21169354838709384	0.37349738475999994	1
42	Iter0043	25	5	4	2	22	0	2.5	0.5732167500431165	0.5976279289809999	1
43	Iter0044	27	2	0	1	24	0	18.666666666666668	0.09999999999999952	0.5487140350999999	1
44	Iter0045	25	4	1	1	21	0	6.25	0.30107526881720065	0.5016046311000001	1
45	Iter0046	23	2	8	3	21	2	4.3125	0.15441176470588128	0.38605374071500004	1
46	Iter0047	24	3	5	1	19	2	1.6	1.0	0.35090034087592503	1
47	Iter0048	24	6	4	4	22	0	4.0	0.17005313240207906	0.4672478373999999	1
48	Iter0049	32	0	7	2	25	3	12.375	0.04390243902439018	0.46767960789490004	1
49	Iter0050	16	5	5	3	13	2	1.92	0.6460063674456524	0.32497679109172	1
50	Iter0051	21	4	4	1	16	3	1.3125	1.0	0.2835682625	1
51	Iter0052	26	4	3	1	22	1	2.1666666666666665	0.4878601000517533	0.5367712899996999	1
52	Iter0053	22	1	5	1	19	3	4.4	0.3768472906403974	0.308242835	1
53	Iter0054	21	4	4	1	18	0	1.3125	1.0	0.35920434149200003	1
54	Iter0055	31	3	3	0	26	0	2.0	1.0	0.6615084671	1
55	Iter0056	27	2	1	0	20	0	4.666666666666667	1.0	0.39934362706145	1
56	Iter0057	29	4	1	2	26	1	14.5	0.0658263305322139	0.5702122510000002	1
57	Iter0058	27	1	2	0	23	1	4.666666666666667	1.0	0.49420154871000005	1
58	Iter0059	23	1	5	2	20	2	9.2	0.11991101223581806	0.3658845017259999	1
59	Iter0060	28	1	3	4	25	0	37.333333333333336	0.002748068924539478	0.5286519979983	1
